track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode
65,0.816,0.754,-2.75,0.111,0.0361,0.0,0.217,0.533,99.966,158400,11,0
84,0.688,0.62,-8.029,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,11,0
79,0.678,0.806,-3.334,0.0648,0.0464,0.0,0.0673,0.614,183.984,227480,1,1
76,0.834,0.808,-2.597,0.0542,0.0569,0.00052,0.222,0.829,104.026,198453,11,1
75,0.747,0.825,-2.903,0.0566,0.0487,0.0,0.107,0.866,94.006,219773,6,1
69,0.702,0.914,-2.934,0.0376,0.153,0.0,0.0625,0.563,96.991,190916,7,0
75,0.837,0.784,-4.531,0.101,0.175,0.0,0.0897,0.748,94.036,217653,7,0
80,0.618,0.795,-1.8,0.113,0.0655,0.0,0.309,0.76,185.901,206279,2,1
78,0.745,0.881,-2.587,0.0506,0.255,0.0,0.25,0.961,157.985,147493,0,1
71,0.708,0.761,-3.02,0.093,0.0105,8.51e-06,0.0462,0.71,188.124,180480,0,1
77,0.731,0.763,-3.6,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,164191,0,1
79,0.709,0.771,-4.598,0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,7,1
4,0.736,0.588,-4.619,0.345,0.274,0.0,0.105,0.364,171.954,181845,7,1
73,0.733,0.782,-4.788,0.0386,0.156,0.0,0.286,0.634,93.021,223587,9,1
63,0.864,0.751,-4.502,0.14,0.0604,0.0,0.0817,0.867,112.008,197107,1,0
93,0.759,0.54,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,9,0
61,0.798,0.746,-4.16,0.101,0.137,1.54e-05,0.0478,0.541,100.036,177369,1,1
67,0.728,0.767,-3.806,0.0871,0.0253,0.0,0.171,0.565,176.148,174545,5,0
65,0.979,0.923,-4.101,0.0759,0.0364,0.157,0.0735,0.253,128.029,240019,3,1
66,0.816,0.777,-4.405,0.0559,0.238,4.08e-06,0.0642,0.705,94.996,185387,8,1
64,0.749,0.772,-5.13,0.0667,0.535,1.32e-06,0.0803,0.806,173.737,215375,5,1
67,0.708,0.777,-4.822,0.0434,0.2,0.0,0.184,0.775,100.002,231644,3,0
64,0.765,0.721,-5.166,0.0917,0.0278,0.0,0.12,0.691,105.992,159248,0,1
74,0.682,0.669,-7.15,0.0951,0.105,0.0,0.071,0.889,79.929,177208,2,1
60,0.789,0.787,-3.931,0.0838,0.0951,0.0,0.187,0.575,90.038,158120,8,1
90,0.798,0.675,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947,6,1
54,0.685,0.939,-3.981,0.0408,0.0367,0.0,0.288,0.778,92.023,180429,1,1
43,0.824,0.592,-6.4,0.0969,0.693,0.000158,0.178,0.54,98.074,209755,6,0
74,0.741,0.94,-2.068,0.101,0.169,0.0,0.0542,0.702,93.994,181433,1,1
97,0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,11,0
98,0.764,0.32,-7.209,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,11,1
76,0.772,0.732,-3.713,0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,9,0
72,0.775,0.679,-4.985,0.0465,0.147,0.0,0.155,0.674,91.0,229387,11,1
74,0.639,0.869,-4.024,0.147,0.27,0.0,0.0802,0.767,169.801,307910,11,1
57,0.73,0.769,-4.936,0.178,0.244,2.06e-05,0.136,0.594,181.931,198720,2,1
72,0.786,0.65,-6.839,0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,1
77,0.744,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715,1,1
74,0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,10,1
71,0.909,0.493,-6.688,0.0735,0.128,0.000147,0.127,0.844,94.016,197120,3,1
67,0.835,0.703,-4.177,0.231,0.56,0.0,0.144,0.502,94.211,187255,10,0
75,0.739,0.821,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,1,1
73,0.857,0.772,-4.736,0.194,0.187,0.00181,0.0851,0.589,94.028,164765,10,0
71,0.798,0.809,-6.152,0.0839,0.0317,0.0,0.214,0.471,90.006,206920,5,1
68,0.637,0.513,-6.846,0.283,0.3,0.000571,0.0981,0.27,196.088,231909,11,0
72,0.685,0.859,-2.595,0.0553,0.116,0.0,0.317,0.891,176.018,204520,5,0
74,0.775,0.867,-1.582,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747,5,0
71,0.702,0.84,-3.547,0.0879,0.0112,0.0,0.119,0.624,101.99,183573,0,1
5,0.817,0.869,-4.791,0.18,0.163,0.00226,0.0497,0.561,96.029,207200,6,1
65,0.695,0.856,-4.446,0.0547,0.174,0.0,0.116,0.728,91.911,195813,0,1
53,0.776,0.735,-5.34,0.0502,0.139,0.0,0.0693,0.663,93.017,188472,7,0
71,0.608,0.753,-4.748,0.368,0.103,0.0,0.0996,0.482,97.626,200987,0,0
73,0.663,0.92,-4.07,0.226,0.00431,1.69e-05,0.101,0.533,99.935,259196,11,0
66,0.803,0.705,-5.316,0.0624,0.107,3.6e-06,0.147,0.49,90.995,174200,10,1
71,0.75,0.76,-4.836,0.198,0.187,0.0,0.0548,0.893,183.817,195213,1,1
6,0.889,0.853,-4.26,0.241,0.154,0.000107,0.205,0.922,93.022,201280,9,1
62,0.793,0.853,-3.655,0.0477,0.0937,0.0,0.085,0.906,164.022,240320,1,1
63,0.827,0.78,-3.315,0.133,0.0435,0.0,0.133,0.658,80.015,172749,11,0
64,0.679,0.713,-6.625,0.0499,0.0226,0.17,0.239,0.882,173.995,201947,8,1
74,0.786,0.764,-2.935,0.0798,0.122,0.0,0.102,0.913,90.979,163880,11,1
2,0.74,0.65,-5.849,0.136,0.0585,0.0,0.0793,0.808,172.081,269240,8,0
3,0.687,0.778,-6.623,0.101,0.209,0.0,0.117,0.865,172.047,240733,1,0
67,0.813,0.876,-4.278,0.172,0.182,0.0,0.394,0.746,94.987,210773,1,0
63,0.841,0.694,-5.114,0.0937,0.0759,0.0,0.102,0.83,90.034,186976,7,0
65,0.759,0.812,-3.95,0.0593,0.122,4.51e-05,0.192,0.661,88.995,211627,1,1
75,0.775,0.679,-4.985,0.135,0.18,7.26e-05,0.068,0.619,166.008,193456,4,0
65,0.702,0.73,-5.173,0.099,0.425,1.25e-06,0.148,0.879,173.967,206693,0,0
66,0.755,0.72,-4.215,0.0826,0.348,0.0,0.168,0.713,175.93,187493,1,0
71,0.878,0.555,-7.639,0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,1,0
3,0.745,0.921,-2.674,0.082,0.0897,0.0,0.178,0.651,92.973,223613,0,1
2,0.717,0.788,-3.621,0.0972,0.178,0.000131,0.105,0.888,173.934,226840,8,0
63,0.696,0.876,-4.104,0.0801,0.0506,0.0,0.0687,0.669,169.027,211813,11,0
73,0.855,0.664,-7.11,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,226800,9,0
62,0.77,0.612,-7.755,0.086,0.0789,0.0,0.153,0.63,90.02,212161,9,0
61,0.798,0.818,-4.628,0.0801,0.113,0.00315,0.0942,0.951,176.0,236493,6,1
73,0.788,0.477,-7.348,0.0434,0.549,0.0,0.349,0.86,94.983,213027,4,1
58,0.637,0.679,-4.423,0.151,0.0509,0.0,0.0685,0.621,87.372,269663,6,0
55,0.802,0.814,-4.087,0.0647,0.331,0.0,0.184,0.586,95.009,220747,10,1
61,0.797,0.828,-3.972,0.115,0.289,0.0,0.434,0.572,79.992,243387,0,1
58,0.743,0.773,-4.787,0.109,0.202,0.0,0.0896,0.794,88.95,233667,9,1
58,0.691,0.69,-5.805,0.0482,0.216,0.0,0.291,0.886,171.967,208274,9,0
64,0.763,0.753,-4.554,0.152,0.218,0.0,0.0691,0.641,183.938,236707,2,1
71,0.689,0.675,-4.281,0.32,0.531,3.17e-06,0.115,0.604,180.065,205600,0,1
54,0.701,0.772,-5.458,0.184,0.0515,1.1e-06,0.0959,0.801,187.971,226947,8,1
53,0.884,0.348,-9.248,0.145,0.384,9.92e-06,0.0973,0.563,90.023,228040,0,1
72,0.773,0.757,-4.959,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,1,1
1,0.766,0.863,-3.83,0.0801,0.162,0.0,0.316,0.818,97.966,262250,7,1
66,0.769,0.759,-4.393,0.051,0.0545,0.000628,0.101,0.68,105.993,202347,6,0
76,0.857,0.801,-6.499,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,192600,0,1
0,0.771,0.941,-4.052,0.0584,0.0423,0.0,0.158,0.631,98.996,196933,5,1
2,0.825,0.852,-6.471,0.0789,0.0282,0.000264,0.13,0.813,95.028,214354,6,0
50,0.858,0.656,-4.96,0.358,0.114,0.0,0.141,0.969,59.972,219080,6,0
1,0.754,0.805,-5.974,0.0416,0.0471,1.6e-05,0.0715,0.475,88.032,186853,11,0
68,0.836,0.961,-2.679,0.0635,0.194,0.0,0.074,0.76,109.957,170006,7,0
0,0.759,0.9,-4.766,0.0643,0.0804,0.0,0.224,0.76,100.021,209493,2,0
59,0.842,0.893,-4.277,0.0462,0.104,0.0,0.289,0.713,121.035,193627,9,1
57,0.806,0.804,-4.84,0.146,0.0615,0.0,0.115,0.766,88.018,190311,6,0
45,0.692,0.852,-4.587,0.0686,0.0093,0.00035,0.0225,0.895,128.026,234000,0,1
56,0.73,0.732,-5.167,0.051,0.0427,2.22e-06,0.262,0.974,129.974,180453,4,0
63,0.887,0.87,-5.267,0.119,0.0145,0.0,0.015,0.838,126.047,190560,2,1
49,0.866,0.685,-6.368,0.109,0.126,0.0,0.237,0.743,95.032,227560,10,1
1,0.442,0.884,-5.782,0.0641,0.0458,0.0,0.0827,0.813,125.031,292160,5,1
56,0.817,0.853,-5.915,0.12,0.00868,0.0,0.35,0.605,126.951,210000,4,1
1,0.698,0.91,-4.407,0.0351,0.211,3.46e-06,0.156,0.772,97.985,239920,4,0
0,0.761,0.893,-3.913,0.0665,0.0755,6.22e-05,0.321,0.954,108.009,218227,10,0
67,0.76,0.893,-3.913,0.0639,0.0758,8.21e-05,0.321,0.948,107.994,218507,10,0
62,0.715,0.964,-3.176,0.162,0.0985,0.0,0.291,0.535,91.975,304747,1,0
1,0.674,0.924,-4.879,0.114,0.287,0.0,0.256,0.644,120.069,217480,9,1
41,0.817,0.627,-12.42,0.0567,0.17,0.0288,0.0677,0.932,119.953,210000,1,0
0,0.797,0.88,-4.89,0.0425,0.122,0.0,0.0859,0.664,116.969,262107,5,0
0,0.752,0.855,-3.149,0.147,0.461,0.0,0.351,0.971,84.924,186361,8,1
49,0.689,0.872,-2.116,0.243,0.00661,0.000196,0.136,0.687,183.942,194013,7,1
65,0.677,0.682,-6.879,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,9,1
0,0.766,0.86,-3.027,0.293,0.135,0.0,0.314,0.91,96.762,208840,1,1
58,0.757,0.836,-4.435,0.0749,0.171,0.0,0.573,0.87,93.969,183320,10,1
38,0.792,0.816,-4.751,0.254,0.51,0.0,0.356,0.809,96.038,232493,3,1
38,0.871,0.739,-6.956,0.0617,0.0314,3.45e-05,0.124,0.303,115.059,313728,11,1
67,0.809,0.883,-2.965,0.0689,0.238,0.00234,0.0625,0.918,124.096,266307,8,1
61,0.774,0.654,-6.932,0.234,0.192,0.0,0.303,0.846,166.001,477675,1,1
79,0.796,0.683,-2.754,0.15,0.108,0.0,0.107,0.353,140.108,207731,10,0
69,0.702,0.669,-5.103,0.368,0.284,0.0,0.33,0.638,169.914,229947,5,1
68,0.565,0.629,-5.516,0.0595,0.37,0.0,0.217,0.344,167.961,215133,7,1
71,0.786,0.787,-5.332,0.037,0.322,0.0,0.124,0.479,95.008,204632,1,1
58,0.727,0.659,-5.02,0.102,0.335,2.12e-06,0.0833,0.693,179.961,217834,1,1
66,0.774,0.625,-4.703,0.222,0.351,8.18e-06,0.0721,0.446,174.117,221067,6,1
77,0.656,0.662,-1.387,0.191,0.149,8e-06,0.16,0.573,189.983,307435,1,1
66,0.685,0.515,-5.662,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,1,0
64,0.629,0.586,-4.219,0.242,0.585,0.0,0.065,0.361,171.649,193307,9,0
62,0.447,0.625,-8.053,0.333,0.902,0.0,0.108,0.864,85.129,149547,3,1
61,0.726,0.684,-5.026,0.128,0.262,5.79e-05,0.282,0.567,98.172,245987,7,1
50,0.809,0.866,-4.674,0.127,0.539,0.000279,0.0973,0.603,95.067,154105,6,1
64,0.827,0.593,-6.747,0.114,0.794,2.17e-06,0.0612,0.514,91.052,193880,5,0
74,0.856,0.523,-7.5,0.419,0.228,0.0,0.0895,0.378,89.912,194700,6,0
57,0.925,0.752,-4.523,0.153,0.0149,0.0,0.0706,0.743,96.966,184733,6,0
56,0.83,0.62,-4.241,0.0481,0.226,0.000656,0.0775,0.827,92.047,193444,6,1
44,0.801,0.688,-4.276,0.107,0.163,0.0,0.131,0.426,100.045,193776,10,1
72,0.799,0.69,-7.252,0.1,0.282,0.001,0.143,0.682,106.034,352442,7,1
63,0.752,0.698,-5.775,0.211,0.263,0.0,0.189,0.587,173.974,192333,11,1
69,0.611,0.791,-3.558,0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,1,1
61,0.812,0.636,-7.3,0.0629,0.0747,1.17e-05,0.192,0.477,97.99,399817,9,1
48,0.857,0.481,-7.919,0.151,0.222,0.0049,0.161,0.609,101.014,227541,10,0
48,0.702,0.788,-4.433,0.0748,0.244,0.0,0.104,0.53,100.023,188700,9,0
62,0.866,0.438,-11.24,0.456,0.126,7.07e-05,0.131,0.669,99.978,240000,1,1
48,0.874,0.521,-8.727,0.215,0.335,1.19e-06,0.0976,0.421,98.006,171844,11,0
37,0.84,0.453,-8.011,0.086,0.736,0.0125,0.105,0.633,160.029,159000,9,1
38,0.656,0.671,-7.15,0.386,0.376,0.0,0.302,0.682,175.777,217499,7,0
53,0.585,0.746,-5.108,0.309,0.089,0.0,0.0697,0.459,177.738,185002,11,0
71,0.81,0.631,-6.541,0.0938,0.144,1.32e-06,0.451,0.573,154.976,512093,4,0
25,0.715,0.703,-7.627,0.36,0.393,1.17e-06,0.111,0.461,193.808,183091,11,0
36,0.741,0.615,-5.346,0.153,0.114,0.0,0.0889,0.609,179.801,200000,1,1
65,0.893,0.665,-5.522,0.176,0.237,7.9e-06,0.0793,0.657,100.017,252542,8,1
0,0.706,0.543,-5.338,0.352,0.728,0.0,0.112,0.502,180.03,186667,0,0
65,0.702,0.633,-7.417,0.329,0.763,0.0,0.0729,0.713,176.135,291818,11,0
57,0.786,0.767,-3.983,0.0364,0.291,8.99e-05,0.124,0.771,105.022,227027,1,1
31,0.733,0.575,-5.392,0.284,0.116,0.0,0.0397,0.461,93.766,209505,2,1
33,0.849,0.463,-4.414,0.296,0.344,5.98e-05,0.23,0.572,171.936,202653,7,0
45,0.903,0.844,-2.291,0.283,0.0308,1.14e-05,0.0834,0.91,109.968,156970,2,1
40,0.774,0.545,-9.58,0.145,0.707,0.0148,0.147,0.124,92.037,263871,10,1
30,0.715,0.718,-6.794,0.225,0.33,0.0033,0.0752,0.73,96.061,196935,8,0
40,0.787,0.646,-5.502,0.0554,0.0988,0.0,0.083,0.601,90.036,186960,5,1
33,0.776,0.769,-4.543,0.0761,0.202,0.0,0.335,0.721,175.999,223004,9,0
40,0.803,0.823,-3.084,0.0427,0.0246,1.16e-06,0.294,0.928,92.997,187347,1,1
0,0.773,0.755,-7.867,0.135,0.281,2.07e-05,0.0941,0.603,88.018,303907,9,0
0,0.747,0.53,-9.444,0.192,0.0261,3.47e-05,0.148,0.848,75.087,174067,1,0
15,0.771,0.574,-11.093,0.062,0.104,0.000641,0.107,0.574,90.025,204027,6,0
0,0.793,0.812,-3.992,0.125,0.295,0.0,0.389,0.6,79.989,243387,9,0
1,0.775,0.786,-4.59,0.0503,0.0419,0.000413,0.0875,0.19,114.996,180387,1,0
39,0.744,0.88,-6.314,0.117,0.0817,0.0,0.101,0.566,97.017,218413,4,0
37,0.646,0.81,-6.482,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680,2,1
64,0.822,0.776,-5.524,0.108,0.104,0.0,0.443,0.705,96.01,206947,11,0
2,0.859,0.895,-3.899,0.0984,0.245,3.84e-06,0.162,0.832,100.001,202633,0,1
0,0.819,0.897,-3.633,0.0484,0.117,4.75e-06,0.311,0.805,116.018,264307,9,0
0,0.709,0.796,-5.738,0.0431,0.0158,0.0,0.383,0.432,109.948,257573,1,1
41,0.845,0.907,-3.678,0.0578,0.144,9.85e-06,0.146,0.852,95.021,171493,6,0
25,0.795,0.744,-6.086,0.11,0.211,0.0,0.475,0.522,90.009,235707,4,0
0,0.741,0.867,-5.138,0.0334,0.000443,5.6e-06,0.449,0.561,112.011,233987,6,1
49,0.617,0.66,-7.192,0.171,0.0303,0.0,0.102,0.895,214.017,186987,8,1
61,0.743,0.821,-6.047,0.06,0.423,0.0,0.325,0.828,82.061,218000,3,0
0,0.704,0.903,-5.329,0.0758,0.197,0.0,0.142,0.879,160.027,231967,9,0
1,0.771,0.671,-5.731,0.074,0.322,0.0,0.0444,0.909,89.999,186373,9,1
0,0.883,0.722,-5.862,0.0844,0.104,0.0127,0.043,0.964,110.0,317280,4,0
57,0.783,0.87,-4.657,0.0485,0.185,0.0,0.393,0.692,114.012,242733,8,0
51,0.794,0.708,-7.053,0.0492,0.36,1.79e-05,0.322,0.613,94.004,218387,5,1
53,0.881,0.639,-6.682,0.101,0.0708,3.33e-06,0.0547,0.706,107.013,234907,1,1
45,0.854,0.846,-6.641,0.146,0.158,2.55e-05,0.0525,0.805,98.004,208733,0,1
52,0.816,0.757,-6.147,0.0381,0.377,5.68e-06,0.143,0.74,104.985,213013,10,0
69,0.627,0.768,-5.296,0.0325,0.00291,0.0,0.0598,0.237,127.953,274947,11,0
1,0.721,0.82,-4.568,0.344,0.41,0.0,0.111,0.751,169.951,217836,10,1
0,0.884,0.648,-6.685,0.0686,0.0668,1.45e-06,0.0462,0.745,107.014,237213,1,1
68,0.801,0.839,-3.267,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,229027,1,0
56,0.815,0.768,-6.276,0.171,0.217,1.69e-06,0.0632,0.667,93.971,196573,6,0
40,0.551,0.754,-4.868,0.11,0.313,0.0,0.11,0.705,92.004,247333,0,1
0,0.769,0.695,-7.043,0.0663,0.0143,0.0,0.0796,0.471,124.936,187893,6,0
0,0.829,0.414,-17.166,0.0717,0.51,0.00506,0.0889,0.917,95.047,242173,2,0
62,0.781,0.842,-5.334,0.0403,0.102,0.0,0.0657,0.71,120.054,219787,10,0
1,0.676,0.917,-6.082,0.0369,0.0575,0.0076,0.112,0.72,97.011,252867,11,0
0,0.639,0.689,-7.027,0.123,0.0568,0.0,0.946,0.773,184.007,234920,8,0
47,0.715,0.637,-6.603,0.039,0.277,0.0,0.258,0.656,89.942,249360,1,0
1,0.862,0.762,-5.715,0.196,0.0071,0.000587,0.307,0.528,110.0,210640,4,1
0,0.815,0.676,-9.174,0.0934,0.233,0.0237,0.242,0.77,88.008,222401,9,0
0,0.801,0.716,-8.398,0.0541,0.285,1e-05,0.18,0.771,94.005,251890,7,0
0,0.8,0.811,-4.77,0.266,0.521,0.0,0.362,0.801,96.024,233400,3,1
0,0.796,0.712,-4.47,0.0541,0.0424,0.00032,0.455,0.478,94.97,211093,10,0
59,0.881,0.894,-5.802,0.125,0.19,0.0,0.109,0.694,119.948,202880,6,1
73,0.804,0.56,-6.912,0.0397,0.416,0.0,0.0608,0.768,133.682,254720,1,0
71,0.812,0.506,-10.729,0.0533,0.143,0.0,0.132,0.701,125.941,238720,1,1
66,0.768,0.627,-6.84,0.0483,0.59,0.0,0.741,0.774,130.061,289840,9,0
2,0.689,0.762,-7.476,0.0883,0.205,0.0,0.0902,0.855,171.994,240880,8,0
56,0.736,0.848,-5.242,0.102,0.278,0.0,0.0854,0.69,94.959,184467,5,1
0,0.786,0.838,-6.331,0.0623,0.114,3.08e-06,0.209,0.511,95.017,227320,7,1
49,0.732,0.86,-5.09,0.16,0.0468,0.0,0.804,0.817,170.012,237960,1,1
49,0.7,0.869,-4.452,0.284,0.109,0.0,0.13,0.907,180.124,225013,11,0
0,0.755,0.64,-7.788,0.189,0.235,0.0,0.0627,0.762,171.968,237907,6,0
0,0.798,0.842,-4.13,0.0861,0.0535,0.0,0.159,0.401,102.001,231640,8,1
57,0.747,0.528,-8.267,0.0527,0.099,0.0,0.0845,0.603,86.964,216320,6,0
0,0.698,0.689,-5.61,0.0487,0.197,0.0,0.272,0.83,171.953,208066,9,0
0,0.745,0.698,-7.075,0.0488,0.214,0.0,0.383,0.583,81.007,206639,7,1
1,0.743,0.893,-4.713,0.0533,0.185,0.0,0.0941,0.96,167.922,250227,0,1
47,0.738,0.726,-5.318,0.0735,0.0627,0.0,0.288,0.836,171.962,274027,8,0
60,0.614,0.702,-6.081,0.0378,0.245,4.63e-06,0.269,0.773,169.966,250547,6,0
15,0.638,0.731,-6.211,0.0596,0.224,0.0,0.155,0.456,172.11,227120,2,0
0,0.724,0.822,-5.74,0.0451,0.198,0.0,0.631,0.806,83.998,210427,11,0
0,0.745,0.756,-5.446,0.141,0.238,0.0,0.363,0.736,81.016,276380,1,1
0,0.439,0.729,-5.957,0.0384,0.777,9.55e-06,0.141,0.739,89.82,227000,6,0
27,0.798,0.905,-4.772,0.086,0.245,3.21e-06,0.0799,0.582,96.017,257427,11,0
47,0.84,0.706,-8.413,0.134,0.444,0.00172,0.327,0.841,91.043,271987,8,1
0,0.857,0.772,-3.076,0.291,0.167,0.0,0.0721,0.727,90.034,253600,1,1
32,0.785,0.687,-6.623,0.0559,0.118,0.000702,0.59,0.699,85.979,240240,11,0
0,0.741,0.786,-4.163,0.0489,0.101,0.0,0.184,0.694,93.983,213707,1,0
0,0.742,0.704,-5.35,0.133,0.498,0.0,0.336,0.96,83.998,189253,2,0
39,0.829,0.74,-7.958,0.0711,0.00792,0.00244,0.0629,0.296,115.994,174640,4,0
36,0.711,0.841,-4.775,0.0917,0.231,9.85e-05,0.191,0.964,176.027,257880,6,0
28,0.659,0.88,-4.254,0.0595,0.0383,0.176,0.102,0.652,179.985,252107,2,1
60,0.731,0.786,-4.898,0.254,0.114,0.0,0.437,0.78,89.092,453360,0,1
1,0.855,0.794,-6.498,0.0557,0.335,4.38e-06,0.0711,0.751,96.013,192573,0,1
0,0.857,0.693,-7.825,0.151,0.245,2.22e-05,0.147,0.875,98.027,229645,6,1
0,0.535,0.859,-2.946,0.106,0.303,0.0,0.0934,0.773,89.514,206839,8,1
0,0.762,0.748,-6.471,0.193,0.0296,4.37e-06,0.203,0.655,180.097,206250,9,0
0,0.772,0.725,-6.183,0.121,0.077,1.19e-05,0.0706,0.974,191.948,246519,6,1
0,0.751,0.507,-13.041,0.191,0.271,0.0,0.358,0.964,87.066,239988,6,1
0,0.725,0.925,-4.178,0.0932,0.132,0.0,0.0745,0.788,98.021,247147,0,1
0,0.733,0.873,-5.431,0.043,0.0976,0.00326,0.795,0.616,117.985,237627,11,0
0,0.824,0.768,-6.919,0.0409,0.346,2.07e-06,0.145,0.896,106.971,254293,8,1
35,0.77,0.664,-8.963,0.168,0.183,0.0,0.323,0.886,75.012,204931,8,0
40,0.598,0.9,-4.469,0.129,0.0299,0.0,0.47,0.233,125.841,284373,4,0
47,0.655,0.878,-6.684,0.164,0.00865,0.0,0.733,0.76,92.957,258627,1,0
1,0.657,0.843,-5.927,0.272,0.00498,2.5e-05,0.156,0.883,192.043,219333,6,0
49,0.679,0.857,-3.137,0.0783,0.086,0.0,0.245,0.855,169.999,187940,2,1
77,0.637,0.65,-6.646,0.186,0.682,2.2e-06,0.0786,0.736,176.075,186120,11,1
46,0.77,0.599,-4.579,0.159,0.36,1.29e-06,0.238,0.858,175.945,182045,0,1
57,0.846,0.807,-2.329,0.105,0.00914,0.144,0.0779,0.442,104.983,122090,10,0
43,0.773,0.834,-6.352,0.0969,0.312,5.82e-05,0.336,0.737,89.975,192145,3,0
46,0.859,0.833,-4.156,0.0611,0.0164,0.000221,0.236,0.754,95.036,209933,7,1
58,0.749,0.778,-6.864,0.195,0.0061,0.00124,0.0845,0.536,99.99,214627,6,0
65,0.764,0.603,-6.951,0.328,0.0538,0.0,0.097,0.427,142.465,154933,0,1
71,0.779,0.728,-2.586,0.187,0.0191,0.0,0.266,0.824,179.971,202080,2,1
67,0.766,0.763,-5.702,0.205,0.376,0.000176,0.1,0.732,186.004,248160,1,1
58,0.603,0.661,-5.857,0.088,0.221,0.000303,0.0997,0.919,92.123,181046,0,0
44,0.506,0.793,-4.731,0.328,0.662,4.26e-06,0.123,0.657,97.831,167400,2,0
55,0.711,0.76,-4.012,0.0531,0.319,8.77e-06,0.346,0.846,98.041,211856,5,1
51,0.844,0.798,-3.972,0.099,0.063,0.0,0.135,0.712,101.988,182707,8,1
51,0.648,0.712,-8.184,0.0341,0.203,0.0,0.24,0.451,94.971,212213,4,1
59,0.612,0.657,-7.577,0.187,0.0788,0.0,0.24,0.149,172.0,193000,4,0
76,0.734,0.789,-4.305,0.454,0.445,9.06e-05,0.498,0.811,76.182,195867,10,0
69,0.769,0.899,-1.843,0.0503,0.193,0.00979,0.23,0.872,94.987,187263,9,0
82,0.584,0.698,-3.961,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787,8,1
43,0.667,0.746,-4.151,0.0711,0.499,0.0,0.316,0.962,149.982,188400,1,1
78,0.885,0.857,-2.279,0.204,0.205,0.0,0.671,0.818,90.025,262000,0,0
61,0.734,0.519,-9.483,0.0824,0.00814,0.148,0.311,0.685,82.982,177293,8,0
63,0.81,0.717,-3.92,0.132,0.0182,0.00155,0.105,0.687,95.077,151987,10,0
56,0.817,0.757,-4.346,0.253,0.145,3.29e-05,0.0832,0.804,133.97,202013,6,1
65,0.715,0.787,-5.253,0.0681,0.247,0.0,0.106,0.567,91.978,224027,6,1
74,0.819,0.859,-6.264,0.224,0.0244,0.0,0.0916,0.612,104.906,195429,8,1
53,0.846,0.935,-1.222,0.0672,0.173,0.000132,0.15,0.651,96.967,204893,7,0
60,0.751,0.821,-4.212,0.0554,0.732,0.0,0.35,0.827,110.079,217091,6,0
37,0.842,0.763,-7.038,0.224,0.712,0.0,0.449,0.638,129.996,195227,8,1
70,0.872,0.579,-6.149,0.113,0.0699,2.38e-06,0.116,0.483,103.973,179893,0,1
49,0.423,0.721,-6.592,0.165,0.00968,3.27e-06,0.12,0.464,101.903,206400,9,0
69,0.787,0.751,-4.738,0.0865,0.00796,0.000139,0.0857,0.926,165.961,181587,6,0
58,0.771,0.693,-4.173,0.0485,0.0358,0.0,0.0904,0.714,93.004,222581,0,1
65,0.679,0.713,-4.544,0.123,0.0649,8.47e-06,0.362,0.922,189.921,174893,8,0
51,0.597,0.553,-8.221,0.307,0.138,0.0,0.181,0.598,83.376,187773,6,0
77,0.755,0.792,-4.238,0.0484,0.028,0.0,0.0754,0.844,106.014,202824,6,1
53,0.683,0.91,-3.718,0.162,0.0547,1.77e-05,0.352,0.715,190.008,218707,6,1
46,0.844,0.675,-3.251,0.0737,0.302,0.000357,0.184,0.771,96.031,215000,5,0
50,0.769,0.881,-3.896,0.0406,0.467,2.09e-05,0.121,0.805,103.048,220707,0,1
90,0.817,0.665,-6.224,0.0758,0.0549,0.0,0.103,0.662,104.957,215460,9,0
71,0.784,0.855,-1.924,0.0584,0.121,0.0,0.0483,0.707,93.979,234307,0,1
49,0.715,0.856,-5.435,0.0722,0.19,0.0,0.119,0.7,95.999,165814,8,1
31,0.86,0.773,-5.114,0.208,0.11,0.0,0.0533,0.573,100.022,216879,11,0
